"20725",2,1,0,1,1,0,0,0,0
"20756",1,0,1,0,0,0,0,1,1
"20759",1,0,0,0,0,0,0,0,0
"20779",1,0,0,1,1,2,0,0,0
"20802",1,0,0,0,1,1,0,0,0
"20807",1,1,0,0,0,1,0,0,0
"20810",1,0,0,0,0,1,0,0,0
"20815",1,1,0,0,0,0,1,0,0
"20821",1,0,1,1,0,2,0,0,0
"20829",1,0,1,1,0,1,1,0,0
"20846",1,0,0,1,0,0,0,1,0
"20870",2,2,1,0,0,1,0,0,1
"20875",1,0,0,0,1,1,1,1,2
"20887",1,1,1,1,0,0,0,0,0
"20891",1,1,1,0,0,0,0,1,2
"20892",1,0,0,1,0,1,1,0,0
"20909",1,0,1,0,0,0,0,0,0
"20943",2,0,0,2,0,0,1,0,1
"20947",1,0,0,1,0,1,0,0,0
"20965",1,0,1,0,0,1,1,0,1
"20975",1,0,0,0,1,0,2,0,0
"20981",2,2,0,0,0,0,0,0,0
"20982",1,0,0,0,0,0,0,2,0
"20999",2,0,1,1,0,0,0,0,0
"21008",2,0,2,0,0,0,1,1,0
"21036",1,0,0,1,0,0,0,0,0
"21048",1,0,0,1,0,0,0,0,0
"21052",2,2,0,2,2,0,0,1,0
"21055",2,0,0,1,0,0,0,0,0
"21069",2,0,0,2,0,1,1,0,0
"21098",1,0,0,1,0,2,1,0,0
"21101",1,1,0,0,0,0,1,0,0
"21112",1,1,0,0,1,0,1,0,0
"21122",1,0,0,0,0,0,0,0,2
"21131",1,0,0,1,0,0,0,0,1
"21134",2,1,0,1,0,1,0,0,0
"21142",2,0,0,0,0,0,0,0,0
"21151",1,0,0,0,0,0,0,0,0
"21163",1,1,0,0,1,0,0,0,0
"21174",2,0,0,2,0,0,1,1,0
"21192",1,0,1,0,0,0,0,1,0
"21208",2,0,0,0,0,1,1,0,0
"21252",2,2,0,0,0,2,0,0,0
"21253",2,1,0,0,0,0,2,0,0
"21256",1,1,0,0,1,0,0,0,1
"21287",1,0,0,1,0,0,0,2,0
"21288",1,0,0,0,0,2,2,2,0
"21291",1,0,0,1,0,1,0,0,0
"21304",1,0,0,1,0,0,0,1,0
"21329",2,2,0,2,2,0,1,0,1
"21374",2,2,0,0,1,1,1,0,0
"21380",1,0,0,0,0,0,0,0,0
"21408",2,0,0,0,0,0,0,0,0
"21434",1,0,0,1,0,0,0,0,0
"21440",1,1,2,0,0,0,1,1,0
"21443",1,0,0,1,0,0,0,0,0
"21445",2,0,0,0,0,1,0,0,1
"21469",1,1,0,1,1,0,0,0,0
"21492",1,0,1,1,0,0,0,0,0
"21499",1,1,0,0,0,0,0,1,0
"21504",1,1,0,0,0,0,0,1,0
"21516",1,0,1,0,0,1,0,0,0
"21519",1,0,0,0,1,1,1,1,0
"21524",1,0,1,0,0,0,0,0,1
"21560",2,2,0,0,0,2,0,0,0
"21561",1,0,1,0,0,1,0,0,0
"21583",1,0,0,0,1,1,0,0,0
"21590",1,0,0,0,0,1,1,0,0
"21631",1,0,1,1,0,1,1,0,1
"21656",1,0,0,0,1,1,0,1,0
"21663",1,1,0,0,0,0,0,0,0
"21669",1,0,0,0,1,0,0,1,0
"21692",1,0,0,0,0,0,0,1,1
"21698",1,1,0,0,0,0,1,0,0
"21706",1,0,0,0,1,0,1,1,1
"21725",1,1,0,0,1,0,0,0,0
"21729",1,0,0,0,0,1,0,0,0
"11400",0,1,1,0,0,0,1,0,0
"12128",0,1,1,0,0,0,0,1,0
"12266",0,1,0,0,0,2,1,1,0
"12473",0,1,1,0,0,0,0,0,0
"12859",0,1,0,0,0,1,0,0,0
"13634",0,1,1,0,0,0,0,0,0
"15188",0,1,2,0,0,0,1,0,0
"15501",0,1,0,0,2,0,0,0,1
"15629",0,1,0,0,1,0,1,0,1
"15888",0,1,0,0,0,0,0,0,0
"15989",0,1,0,0,0,1,0,0,1
"16001",0,1,0,0,1,1,0,1,0
"16010",0,1,0,0,0,0,2,0,0
"16080",0,1,1,0,1,1,0,0,0
"16426",0,1,1,1,0,0,0,0,0
"16683",0,1,0,1,1,1,1,1,1
"16731",0,1,1,0,0,0,0,0,1
"16768",0,1,0,0,0,0,0,2,0
"17260",0,1,0,0,0,0,0,0,0
"17400",0,1,1,0,0,0,0,1,0
"17482",0,1,0,0,0,0,0,0,0
"17518",0,1,1,0,0,1,0,1,1
"17527",0,1,0,0,0,1,0,1,0
"17566",0,1,0,0,0,0,0,0,0
"17575",0,1,0,0,2,0,2,0,0
"17904",0,1,0,0,1,0,1,1,0
"17996",0,1,1,1,0,0,1,0,0
"18139",0,1,1,0,0,2,0,0,0
"18191",0,1,0,0,0,1,0,0,0
"18236",0,1,0,1,0,0,1,0,0
"18416",0,1,0,1,0,0,0,2,0
"18432",0,1,0,1,0,1,0,1,0
"18455",0,1,1,1,0,0,1,0,1
"18583",0,1,0,0,1,0,0,0,1
"18913",0,1,1,0,0,0,0,0,0
"18951",0,1,1,0,1,0,0,0,1
"18962",0,1,0,0,0,0,1,1,0
"19022",0,1,0,0,2,0,0,0,0
"19027",0,1,0,0,1,1,0,1,0
"19033",0,1,0,2,2,0,0,0,0
"19045",0,1,1,0,1,0,1,0,1
"19193",0,1,0,0,0,0,0,0,0
"19213",0,1,0,2,0,2,1,0,2
"19216",0,1,0,0,0,0,0,1,0
"19230",0,1,1,0,0,0,1,1,0
"19261",0,1,0,0,0,0,1,0,1
"19268",0,1,0,0,0,0,1,0,0
"19287",0,1,1,0,0,1,0,0,1
"19294",0,1,0,0,0,0,1,0,0
"19375",0,1,0,0,0,1,0,0,0
"19495",0,1,0,1,0,1,1,0,1
"19500",0,1,1,0,0,1,1,1,0
"19503",0,1,1,0,0,1,0,0,0
"19555",0,1,0,1,0,0,0,2,1
"19561",0,1,0,0,1,0,0,0,1
"19622",0,1,0,0,0,0,0,2,2
"19670",0,1,0,0,0,0,2,1,0
"19698",0,1,0,0,0,0,0,0,0
"19717",0,1,1,0,0,1,0,1,0
"19763",0,1,0,0,0,1,0,0,1
"19765",0,1,0,0,0,1,0,0,0
"19786",0,1,0,1,0,0,0,0,0
"19795",0,1,0,0,0,1,0,0,0
"19813",0,1,0,0,0,1,1,0,0
"19860",0,1,0,0,0,1,0,0,0
"19925",0,1,0,0,0,0,0,0,1
"19939",0,1,0,0,0,0,0,0,1
"19941",0,1,0,0,0,1,1,0,0
"19983",0,1,1,0,1,1,0,1,0
"20060",0,1,0,0,1,0,0,0,0
"20090",0,1,0,0,0,2,0,1,0
"20093",0,1,1,0,0,0,0,1,0
"20150",0,1,0,1,0,2,2,2,0
"20159",0,1,0,0,0,0,0,0,0
"20191",0,1,0,1,0,0,0,0,0
"20230",0,1,0,1,1,1,0,0,1
"20307",0,1,0,1,0,1,0,1,0
"20337",0,1,0,0,0,0,1,0,0
"20376",0,1,0,0,0,0,0,0,0
"20406",0,1,0,0,0,2,0,2,0
"20409",0,1,0,0,0,0,0,1,0
"20419",0,1,1,0,0,0,1,2,0
"20442",0,1,1,1,0,0,0,1,0
"20451",0,1,0,0,1,0,0,0,1
"20462",0,1,1,0,1,0,1,0,0
"20465",0,1,0,0,0,0,0,0,1
"20479",0,1,0,0,0,2,1,0,0
"20489",0,1,1,0,1,1,0,2,0
"20497",0,1,0,0,0,1,1,0,0
"20514",0,1,0,0,1,0,1,1,0
"20521",0,1,0,1,0,0,1,0,1
"20558",0,1,1,2,0,0,0,0,0
"20560",0,1,0,0,0,0,0,2,0
"20575",0,1,0,0,0,0,0,0,0
"20590",0,1,1,1,0,0,0,1,0
"20610",0,1,0,0,1,1,0,0,1
"20655",0,1,0,1,0,0,0,0,0
"20657",0,1,1,0,0,0,1,0,0
"20674",0,1,0,0,0,0,0,2,0
"20678",0,1,0,0,1,0,1,0,0
"20692",0,1,0,0,0,0,0,0,1
"20698",0,1,0,0,0,1,0,1,1
"20699",0,1,1,1,0,0,0,0,0
"20720",0,1,0,0,0,0,1,0,1
"20744",0,1,0,0,0,1,0,0,0
"20787",0,1,0,1,0,1,0,0,0
"20819",0,1,0,1,0,1,1,0,1
"20822",0,1,1,1,0,0,0,0,0
"20840",0,1,0,0,0,0,0,0,2
"20845",0,1,0,0,1,1,0,0,0
"20989",0,1,0,0,0,1,0,1,1
"21015",0,1,0,0,0,0,1,0,0
"21041",0,1,1,1,0,0,0,0,0
"21110",0,1,0,0,1,0,0,0,1
"21113",0,1,0,1,1,1,1,0,1
"21144",0,1,0,1,0,2,0,0,0
"21178",0,1,0,0,0,1,1,1,1
"21180",0,1,0,1,0,0,1,0,1
"21209",0,1,0,0,0,0,0,0,0
"21219",0,1,1,0,0,0,0,0,2
"21228",0,1,0,0,1,0,0,1,0
"21258",0,1,0,0,0,1,0,0,0
"21316",0,1,0,0,0,0,0,0,0
"21353",0,1,0,0,2,0,1,2,0
"21384",0,1,0,1,0,0,1,0,0
"21396",0,1,0,0,1,0,0,1,0
"21398",0,1,0,0,0,0,0,0,0
"21399",0,1,1,0,1,0,0,0,1
"21406",0,1,1,0,0,0,1,0,0
"21410",0,1,1,1,0,0,1,0,2
"21416",0,1,0,0,0,1,0,2,0
"21423",0,1,1,0,2,2,2,0,0
"21429",0,1,0,0,0,0,0,0,2
"21447",0,1,0,0,1,0,1,0,0
"21498",0,1,0,0,0,0,1,0,0
"21500",0,1,0,0,0,0,0,0,1
"21562",0,1,0,1,0,0,0,0,0
"21618",0,1,0,0,1,0,0,1,0
"21650",0,1,1,0,2,2,0,1,0
"21682",0,1,0,0,0,1,1,0,0
"21700",0,1,1,0,0,0,0,0,0
"16527",0,2,0,0,0,0,1,0,0
"16794",0,2,0,0,0,0,2,0,0
"16937",0,2,2,0,0,0,0,0,2
"17076",0,2,0,0,0,0,0,0,0
"17469",0,2,0,0,0,0,0,1,1
"17799",0,2,0,1,0,1,1,0,1
"17873",0,2,0,2,0,0,0,0,0
"17909",0,2,0,0,0,0,0,0,0
"17965",0,2,0,0,0,0,1,1,0
"18030",0,2,2,0,0,2,0,0,0
"18198",0,2,0,2,2,0,0,0,0
"18383",0,2,0,0,1,0,0,0,1
"18413",0,2,0,1,0,1,0,1,1
"18671",0,2,0,0,1,0,0,0,1
"18881",0,2,0,2,0,0,2,0,2
"18928",0,2,0,0,0,0,0,0,2
"19078",0,2,0,0,0,0,0,0,0
"19142",0,2,0,0,2,0,0,2,0
"19162",0,2,2,0,0,0,0,0,0
"19386",0,2,0,1,2,2,0,0,1
"19394",0,2,0,0,0,0,0,0,0
"19581",0,2,2,1,1,0,1,0,0
"19592",0,2,2,0,0,2,0,2,2
"19952",0,2,0,0,0,0,1,0,0
"20084",0,2,0,2,0,0,0,1,0
"20300",0,2,0,2,0,0,0,0,1
"20367",0,2,0,0,0,0,0,2,0
"20388",0,2,0,0,0,0,0,1,1
"20713",0,2,0,0,1,0,1,0,1
"20831",0,2,0,2,0,0,0,0,0
"20851",0,2,0,0,0,2,0,0,0
"20915",0,2,0,0,0,1,1,0,0
"20979",0,2,0,2,0,0,0,1,0
"21000",0,2,2,0,0,0,0,0,0
"21060",0,2,2,2,0,0,0,0,0
"21073",0,2,1,0,0,0,0,0,0
"21126",0,2,2,0,0,1,0,0,0
"21355",0,2,0,2,0,0,2,0,0
"21464",0,2,0,2,0,1,0,1,0
"21585",0,2,0,1,0,0,0,0,1
"21633",0,2,2,2,0,0,2,2,2
"21676",0,2,0,1,0,1,0,1,0
"10650",0,0,1,1,1,0,1,0,0
"12080",0,0,1,0,1,1,1,0,1
"13085",0,0,1,1,0,0,0,0,1
"13275",0,0,1,0,1,0,0,0,0
"13792",0,0,1,1,0,1,0,0,0
"14857",0,0,1,1,0,0,0,0,0
"15568",0,0,1,0,0,0,0,0,0
"15725",0,0,1,1,0,1,1,0,0
"16477",0,0,1,0,1,1,1,1,0
"16627",0,0,1,0,0,2,0,0,0
"16720",0,0,1,0,0,0,0,1,0
"16994",0,0,1,0,0,0,0,0,0
"17213",0,0,1,0,0,0,0,0,0
"17550",0,0,1,0,1,0,1,1,0
"17571",0,0,1,0,1,0,0,0,0
"17602",0,0,1,0,1,0,1,0,0
"17633",0,0,1,1,0,0,0,0,1
"17675",0,0,1,0,0,1,1,0,1
"17724",0,0,1,1,1,0,0,0,0
"18041",0,0,1,0,0,0,0,0,0
"18275",0,0,1,0,0,0,0,2,0
"18512",0,0,1,0,0,1,0,0,0
"18514",0,0,1,2,0,0,0,0,0
"18689",0,0,1,0,1,0,0,1,0
"18966",0,0,1,0,0,0,0,1,0
"18969",0,0,1,0,0,0,0,0,1
"18974",0,0,1,0,0,0,0,1,0
"19128",0,0,1,0,0,0,0,1,0
"19132",0,0,1,0,0,0,1,1,0
"19189",0,0,1,1,0,0,0,0,0
"19204",0,0,1,1,1,1,1,0,1
"19299",0,0,1,1,1,0,0,1,0
"19304",0,0,1,1,1,0,0,0,1
"19406",0,0,1,0,0,0,0,1,0
"19408",0,0,1,0,0,0,0,0,0
"19517",0,0,1,0,0,0,1,1,0
"19584",0,0,1,0,0,0,0,0,2
"19587",0,0,1,0,0,1,1,0,0
"19590",0,0,1,0,0,1,0,0,0
"19612",0,0,1,1,0,2,0,2,0
"19691",0,0,1,1,0,0,0,0,0
"19701",0,0,1,0,1,0,0,1,1
"19910",0,0,1,1,0,0,0,0,0
"20053",0,0,1,0,0,0,0,1,0
"20173",0,0,1,1,0,0,0,0,1
"20182",0,0,1,0,0,1,0,0,0
"20205",0,0,1,0,0,0,1,0,1
"20213",0,0,1,0,0,0,0,0,0
"20243",0,0,1,1,0,0,0,0,0
"20268",0,0,1,0,1,0,0,0,0
"20360",0,0,1,0,0,0,0,0,0
"20398",0,0,1,1,0,1,1,1,1
"20404",0,0,1,0,0,1,1,0,0
"20417",0,0,1,1,0,1,0,1,1
"20503",0,0,1,1,0,0,0,0,0
"20527",0,0,1,0,0,1,0,0,0
"20568",0,0,1,0,2,0,2,0,2
"20569",0,0,1,0,0,0,0,0,0
"20581",0,0,1,0,0,0,1,0,0
"20585",0,0,1,0,0,0,2,0,0
"20604",0,0,1,1,1,0,0,0,0
"20617",0,0,1,0,0,0,2,0,2
"20627",0,0,1,1,0,0,0,0,1
"20660",0,0,1,0,0,0,0,0,2
"20685",0,0,1,1,0,0,2,0,2
"20776",0,0,1,1,0,0,1,1,0
"20809",0,0,1,0,1,0,0,0,0
"20827",0,0,1,0,0,0,1,0,0
"20882",0,0,1,0,1,0,0,2,1
"20903",0,0,1,0,0,0,1,1,0
"20952",0,0,1,1,0,0,0,1,0
"20990",0,0,1,0,0,0,1,0,1
"21013",0,0,1,0,0,0,0,0,1
"21030",0,0,1,1,0,1,0,0,0
"21034",0,0,1,1,0,0,1,0,1
"21153",0,0,1,0,0,0,1,1,0
"21204",0,0,1,0,0,0,0,1,0
"21235",0,0,1,1,0,0,0,0,0
"21270",0,0,1,0,1,0,0,1,1
"21347",0,0,1,0,1,0,0,0,0
"21370",0,0,1,1,1,0,1,1,1
"21430",0,0,1,1,0,0,1,0,0
"21452",0,0,1,0,1,1,0,0,1
"21541",0,0,1,1,0,0,0,1,0
"21553",0,0,1,0,0,0,0,2,0
"21572",0,0,1,1,1,0,0,0,0
"21624",0,0,1,1,0,1,0,0,0
"21654",0,0,1,1,1,1,1,1,0
"21655",0,0,1,1,0,1,0,0,1
"21671",0,0,1,1,1,0,1,0,0
"21687",0,0,1,1,0,0,1,0,0
"21708",0,0,1,1,0,0,2,0,2
"21719",0,0,1,1,1,0,1,0,1
"21724",0,0,1,0,0,0,0,1,2
"21743",0,0,1,1,0,0,0,1,0
"21751",0,0,1,0,1,1,0,2,2
"13949",0,0,2,0,0,0,0,0,0
"14842",0,0,2,0,0,0,0,0,0
"15784",0,0,2,0,0,2,2,0,2
"16265",0,0,2,0,1,1,0,0,1
"16581",0,0,2,0,2,2,0,2,0
"16614",0,0,2,0,0,0,0,0,0
"17147",0,0,2,0,0,0,0,0,1
"17215",0,0,2,0,0,0,0,0,0
"17288",0,0,2,0,0,2,0,0,2
"17565",0,0,2,2,0,1,0,0,0
"17656",0,0,2,0,1,1,0,0,0
"17916",0,0,2,0,2,0,1,1,0
"17998",0,0,2,0,0,2,0,2,0
"18420",0,0,2,0,0,0,2,0,0
"18747",0,0,2,0,0,0,1,1,0
"18874",0,0,2,0,2,0,2,0,0
"18895",0,0,2,2,0,0,2,0,0
"19116",0,0,2,0,1,1,1,0,0
"19593",0,0,2,0,2,2,0,0,0
"19637",0,0,2,0,0,0,0,0,0
"19751",0,0,2,2,0,0,0,2,2
"20113",0,0,2,0,2,0,0,0,0
"20539",0,0,2,0,0,0,0,2,0
"20564",0,0,2,2,0,2,0,0,0
"20839",0,0,2,0,0,1,1,0,1
"20860",0,0,2,0,0,0,0,0,0
"20946",0,0,2,0,0,1,0,0,0
"21115",0,0,2,0,2,0,0,2,0
"21136",0,0,2,0,0,1,0,1,0
"21183",0,0,2,0,0,2,0,2,0
"21273",0,0,2,0,0,1,0,0,0
"21338",0,0,2,2,2,0,2,0,0
"21389",0,0,2,1,1,0,1,0,0
"21555",0,0,2,0,0,2,2,2,0
"21723",0,0,2,0,0,0,0,2,2
"11684",0,0,0,1,0,2,0,1,0
"11816",0,0,0,1,0,0,0,0,2
"12827",0,0,0,1,0,0,1,1,0
"13457",0,0,0,1,0,1,1,0,1
"15997",0,0,0,1,0,0,0,0,0
"17034",0,0,0,1,0,1,0,1,0
"17064",0,0,0,1,0,0,0,0,0
"17691",0,0,0,1,2,0,2,2,0
"17867",0,0,0,1,0,0,0,0,1
"18163",0,0,0,1,0,1,0,1,1
"18288",0,0,0,1,1,0,0,0,0
"18318",0,0,0,1,0,1,0,1,0
"18559",0,0,0,1,0,1,1,0,0
"18586",0,0,0,1,0,1,0,0,0
"18713",0,0,0,1,0,0,1,1,0
"18729",0,0,0,1,0,1,0,0,0
"18751",0,0,0,1,0,0,0,1,0
"18837",0,0,0,1,1,0,0,0,1
"18938",0,0,0,1,1,0,0,0,1
"18947",0,0,0,1,0,0,0,1,0
"19144",0,0,0,1,1,1,0,0,0
"19170",0,0,0,1,0,1,1,0,0
"19228",0,0,0,1,0,1,1,1,1
"19301",0,0,0,1,0,0,0,0,0
"19309",0,0,0,1,0,1,1,0,0
"19344",0,0,0,1,0,0,0,0,0
"19374",0,0,0,1,0,0,0,0,0
"19420",0,0,0,1,1,0,0,0,1
"19425",0,0,0,1,1,0,1,0,0
"19496",0,0,0,1,0,0,1,1,0
"19538",0,0,0,1,1,2,0,0,0
"19550",0,0,0,1,0,1,0,0,0
"19595",0,0,0,1,0,1,0,0,0
"19679",0,0,0,1,1,1,0,0,0
"19707",0,0,0,1,0,0,1,0,0
"19862",0,0,0,1,1,0,0,0,1
"20064",0,0,0,1,1,0,1,1,0
"20128",0,0,0,1,0,0,0,0,2
"20400",0,0,0,1,0,1,0,1,0
"20445",0,0,0,1,1,0,0,0,1
"20453",0,0,0,1,0,0,0,1,0
"20554",0,0,0,1,0,1,0,0,0
"20589",0,0,0,1,0,0,0,0,0
"20638",0,0,0,1,1,0,0,1,0
"20684",0,0,0,1,0,0,1,1,0
"20742",0,0,0,1,0,0,1,0,0
"20757",0,0,0,1,1,0,1,0,1
"20813",0,0,0,1,0,0,0,1,0
"20950",0,0,0,1,1,1,0,0,0
"20968",0,0,0,1,0,0,0,1,0
"21021",0,0,0,1,0,0,0,0,0
"21023",0,0,0,1,0,0,0,1,0
"21173",0,0,0,1,0,0,0,1,0
"21202",0,0,0,1,0,1,0,1,0
"21225",0,0,0,1,0,0,0,1,0
"21251",0,0,0,1,1,0,2,0,0
"21293",0,0,0,1,0,0,2,2,0
"21348",0,0,0,1,0,0,0,0,0
"21358",0,0,0,1,0,0,1,0,0
"21412",0,0,0,1,0,0,0,0,0
"21487",0,0,0,1,0,0,1,0,0
"21545",0,0,0,1,0,0,0,0,0
"21546",0,0,0,1,0,0,0,0,0
"21634",0,0,0,1,0,0,0,0,0
"21636",0,0,0,1,1,0,0,0,1
"21679",0,0,0,1,1,0,0,0,0
"21683",0,0,0,1,0,0,0,0,2
"21748",0,0,0,1,1,1,0,0,0
"13814",0,0,0,2,0,2,0,0,2
